trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
287080,91,3,INBOUND-DOWNTOWN VIA STRIP DISTRICT,,1,193294708,shp-91-23,1,1
6041010,82,4,OUTBOUND-LINCOLN,,0,192680801,shp-82-59,1,1
10633080,14,3,INBOUND-ALLEGHENY STATION,,1,193292108,shp-14-07,1,1
165080,16,3,OUTBOUND-AVALON LOOP,,0,193288708,shp-16-56,1,1
275070,P68,2,INBOUND-DOWNTOWN,,1,192656707,shp-P68-18,1,1
4994070,13,2,INBOUND-DOWNTOWN,,1,193295607,shp-13-15,1,1
12101070,48,2,INBOUND-DOWNTOWN,,1,192734907,shp-48-07,1,1
32020,20,1,INBOUND-DOWNTOWN,,1,192711402,shp-20-01,1,1
4439020,19L,1,OUTBOUND-EMSWORTH LIMITED,,0,193136202,shp-19L-58,1,1
3760080,13,3,INBOUND-DOWNTOWN,,1,193291008,shp-13-15,1,1
12762070,41,2,INBOUND-DOWNTOWN,,1,192738907,shp-41-01,1,1
8798070,61D,2,OUTBOUND-WATERFRONT VIA SQUIRREL HILL,,0,192480407,shp-61D-51,1,1
5442020,64,1,INBOUND-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,,1,192450202,shp-64-01,1,1
13689020,69,1,INBOUND-PITTSBURGH VIA OAKLAND-SQUIRREL HILL,,1,192627102,shp-69-02,1,1
10547070,71B,2,OUTBOUND-HIGHLAND PARK,,0,192669607,shp-71B-51,1,1
12992020,51L,1,INBOUND-DOWNTOWN,,1,192428102,shp-51L-09,1,1
11400080,61B,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,192790908,shp-61B-51,1,1
12112080,89,3,INBOUND-EAST LIBERTY,,1,192921608,shp-89-06,1,1
9739080,44,3,INBOUND-DOWNTOWN,,1,192887708,shp-44-10,1,1
6547070,13,2,OUTBOUND-WEST VIEW,,0,193309407,shp-13-70,1,1
9137070,71C,2,INBOUND-OAKLAND,,1,192672507,shp-71C-08,1,1
13082020,17,1,OUTBOUND-SHADELAND,,0,193170202,shp-17-10,1,1
6371020,P1,1,OUTBOUND-SWISSVALE,,0,192613902,shp-P1-08,1,1
8617020,41,1,OUTBOUND-BRIDGEVILLE,,0,192713302,shp-41-51,1,1
11568080,61B,3,INBOUND-DOWNTOWN,,1,192790908,shp-61B-02,1,1
2034080,51,3,INBOUND-DOWNTOWN,,1,192774608,shp-51-25,1,1
3357070,55,2,INBOUND-NORTH VERSAILLES,,1,192469707,shp-55-01,1,1
579020,61B,1,OUTBOUND-BRADDOCK-SWISSVALE,,0,192434802,shp-61B-52,1,1
10055010,24,4,OUTBOUND-WEST PARK,,0,192747001,shp-24-51,1,1
8948020,14,1,INBOUND-ALLEGHENY STATION,,1,193166202,shp-14-07,1,1
912010,83,4,OUTBOUND-WHARTON SQ VIA OAKLAND,,0,192504601,shp-83-51,1,1
13236010,6,4,OUTBOUND-NORTHVIEW HEIGHTS,,0,193262901,shp-6-09,1,1
13162070,12,2,OUTBOUND-DOWNTOWN,,0,193307307,shp-12-52,1,1
1577010,71B,4,INBOUND-DOWNTOWN,,1,192692301,shp-71B-02,1,1
9646010,91,4,INBOUND-DOWNTOWN VIA STRIP DISTRICT,,1,193276901,shp-91-23,1,1
3572080,51,3,INBOUND-DOWNTOWN,,1,192779108,shp-51-01,1,1
13918080,16,3,INBOUND-DOWNTOWN,,1,193285908,shp-16-13,1,1
12878020,Y46,1,OUTBOUND-ELIZABETH ,,0,192454702,shp-Y46-54,1,1
9918070,43,2,OUTBOUND-BAILEY-ALLENTOWN,,0,192728407,shp-43-54,1,1
11784070,86,2,OUTBOUND-WILKINSBURG,,0,192666507,shp-86-56,1,1
5882020,P1,1,OUTBOUND-SWISSVALE,,0,192616202,shp-P1-08,1,1
3903080,48,3,INBOUND-DOWNTOWN,,1,192888708,shp-48-07,1,1
12994020,71D,1,OUTBOUND-WILKINSBURG STATION,,0,192648002,shp-71D-54,1,1
6907020,82,1,INBOUND-DOWNTOWN,,1,192653102,shp-82-11,1,1
4938010,36,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,192749501,shp-36-51,1,1
10284020,15,1,OUTBOUND-NORTH VIEW HEIGHTS - SUMMER HILL,,0,193153902,shp-15-51,1,1
9670020,14,1,OUTBOUND-AMBRIDGE,,0,193166102,shp-14-01,1,1
7547020,7,1,INBOUND-DOWNTOWN,,1,193138102,shp-7-01,1,1
8768070,83,2,OUTBOUND-WHARTON SQ VIA OAKLAND,,0,192479407,shp-83-51,1,1
5734020,51,1,OUTBOUND-WEST MIFFLIN,,0,192442402,shp-51-69,1,1
12116010,81,4,OUTBOUND-WHARTON SQUARE VIA OAKLAND,,0,192488101,shp-81-51,1,1
13414020,55,1,INBOUND-NORTH VERSAILLES,,1,192426902,shp-55-01,1,1
4877010,75,4,INBOUND-SOUTH SIDE WORKS VIA OAKLAND,,1,192694301,shp-75-02,1,1
10806020,71B,1,OUTBOUND-HIGHLAND PARK,,0,192631302,shp-71B-51,1,1
6561020,87,1,OUTBOUND-LAWRENCEVILLE SHOPPING CENTER,,0,192624102,shp-87-51,1,1
11943010,54,4,OUTBOUND-BON AIR VIA POLISH HILL,,0,193275101,shp-54-52,1,1
9884070,81,2,OUTBOUND-WHARTON SQUARE VIA OAKLAND,,0,192482307,shp-81-51,1,1
5471020,20,1,INBOUND-DOWNTOWN,,1,192707602,shp-20-01,1,1
4778080,28X,3,OUTBOUND-PITTSBURGH INTERNATIONAL AIRPORT,,0,192911208,shp-28X-51,1,1
3082070,89,2,OUTBOUND-PENN AND ATLANTIC,,0,192678107,shp-89-51,1,1
4753080,55,3,INBOUND-NORTH VERSAILLES,,1,192775108,shp-55-01,1,1
10380010,51,4,INBOUND-DOWNTOWN,,1,192493001,shp-51-01,1,1
13174020,60,1,OUTBOUND-WALNUT-CRAWFORD VILLAGE,,0,192418602,shp-60-14,1,1
7633020,21,1,OUTBOUND-UNIVERSITY BLVD PARK-AND-RIDE,,0,192707802,shp-21-58,1,1
152010,14,4,OUTBOUND-AMBRIDGE,,0,193276101,shp-14-01,1,1
2120070,Y47,2,INBOUND-DOWNTOWN,,1,192466107,shp-Y47-08,1,1
4660080,61B,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,192792208,shp-61B-51,1,1
10985020,61C,1,INBOUND-PITTSBURGH VIA OAKLAND,,1,192443502,shp-61C-01,1,1
12172080,67,3,INBOUND-DOWNTOWN,,1,192925608,shp-67-03,1,1
6685010,60,4,OUTBOUND-WALNUT-CRAWFORD VILLAGE,,0,192495801,shp-60-01,1,1
179070,Y49,2,OUTBOUND-CCAC SOUTH,,0,192484007,shp-Y49-51,1,1
11688080,71B,3,INBOUND-DOWNTOWN,,1,192913308,shp-71B-02,1,1
13727070,88,2,INBOUND-DOWNTOWN,,1,192668907,shp-88-09,1,1
6425010,P1,4,INBOUND-DOWNTOWN,,1,192681801,shp-P1-09,1,1
3204070,71A,2,OUTBOUND-HIGHLAND PARK,,0,192668807,shp-71A-53,1,1
1789020,93,1,INBOUND-GLEN HAZEL VIA GREENFIELD,,1,192450502,shp-93-11,1,1
3432010,61D,4,INBOUND-OAKLAND,,1,192493301,shp-61D-01,1,1
6735020,71C,1,OUTBOUND-WILKINSBURG STATION,,0,192618302,shp-71C-93,1,1
13182020,4,1,OUTBOUND-TROY HILL,,0,193158602,shp-4-51,1,1
7821020,91,1,OUTBOUND-RIDC PARK VIA WATERWORKS,,0,193135002,shp-91-66,1,1
7178080,38,3,INBOUND-DOWNTOWN,,1,192882008,shp-38-01,1,1
12034010,74,4,OUTBOUND-HOMEWOOD,,0,192689301,shp-74-51,1,1
6727020,71D,1,OUTBOUND-WILKINSBURG STATION,,0,192641402,shp-71D-54,1,1
1844010,24,4,OUTBOUND-WEST PARK,,0,192742401,shp-24-51,1,1
6837070,16,2,OUTBOUND-AVALON LOOP,,0,193305707,shp-16-56,1,1
7001020,51,1,INBOUND-DOWNTOWN,,1,192429502,shp-51-01,1,1
6809020,26,1,INBOUND-DOWNTOWN,,1,192715702,shp-26-01,1,1
11285010,51,4,INBOUND-DOWNTOWN,,1,192492601,shp-51-25,1,1
9261070,48,2,INBOUND-DOWNTOWN,,1,192732607,shp-48-07,1,1
6347080,71D,3,OUTBOUND-WILKINSBURG STATION,,0,192916008,shp-71D-54,1,1
10304020,71D,1,INBOUND-OAKLAND,,1,192613602,shp-71D-07,1,1
1739070,13,2,INBOUND-DOWNTOWN,,1,193299607,shp-13-15,1,1
8190020,48,1,INBOUND-DOWNTOWN,,1,192725402,shp-48-07,1,1
5112070,87,2,OUTBOUND-LAWRENCEVILLE SHOPPING CENTER,,0,192677607,shp-87-51,1,1
10639080,29,3,OUTBOUND-PITTSBURGH TECHNICAL COLLEGE,,0,192885608,shp-29-01,1,1
4368070,61A,2,OUTBOUND-NORTH BRADDOCK VIA OAKLAND-SQ HILL,,0,192475407,shp-61A-51,1,1
11766020,P71,1,OUTBOUND-SWISSVALE STATION,,0,192631602,shp-P71-62,1,1
1285070,6,2,INBOUND-DOWNTOWN,,1,193298807,shp-6-06,1,1
7031010,40,4,INBOUND-DOWNTOWN,,1,193272501,shp-40-07,1,1
6654020,89,1,OUTBOUND-PENN AND ATLANTIC,,0,192656102,shp-89-51,1,1
12506070,8,2,INBOUND-DOWNTOWN,,1,193295307,shp-8-08,1,1
3519010,15,4,OUTBOUND-NORTH VIEW HEIGHTS - SUMMER HILL,,0,193275401,shp-15-51,1,1
12719070,51,2,OUTBOUND-BRENTWOOD LOOP ,,0,192467307,shp-51-70,1,1
3127070,57,2,INBOUND-DOWNTOWN,,1,192477307,shp-57-01,1,1
3898070,55,2,INBOUND-NORTH VERSAILLES,,1,192461507,shp-55-01,1,1
184020,P78,1,INBOUND-DOWNTOWN,,1,192624502,shp-P78-09,1,1
10507070,17,2,INBOUND-Downtown,,1,193296707,shp-17-09,1,1
3523010,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,192500501,shp-61B-51,1,1
13823020,54,1,INBOUND-ALLEGHENY CENTER VIA POLISH HILL,,1,193130202,shp-54-01,1,1
4435020,15,1,OUTBOUND-NORTH VIEW HEIGHTS - SUMMER HILL,,0,193134002,shp-15-51,1,1
4415020,71C,1,INBOUND-OAKLAND,,1,192646602,shp-71C-08,1,1
12601080,P68,3,OUTBOUND-FORBES HOSPITAL,,0,192923708,shp-P68-20,1,1
857080,44,3,INBOUND-DOWNTOWN,,1,192889408,shp-44-10,1,1
10952010,57,4,INBOUND-DOWNTOWN,,1,192496701,shp-57-01,1,1
1839070,86,2,OUTBOUND-WILKINSBURG,,0,192676707,shp-86-56,1,1
5513010,61C,4,INBOUND-PITTSBURGH VIA OAKLAND,,1,192489701,shp-61C-01,1,1
12083080,8,3,INBOUND-DOWNTOWN,,1,193284908,shp-8-08,1,1
1922020,36,1,INBOUND-DOWNTOWN,,1,192714202,shp-36-01,1,1
11508020,91,1,INBOUND-DOWNTOWN VIA STRIP DISTRICT,,1,193130802,shp-91-22,1,1
9757070,P1,2,INBOUND-DOWNTOWN,,1,192656507,shp-P1-09,1,1
4883080,16,3,INBOUND-DOWNTOWN,,1,193293408,shp-16-13,1,1
4733080,48,3,OUTBOUND-SOUTH HILLS JUNCTION,,0,192883508,shp-48-56,1,1
8305020,17,1,OUTBOUND-SHADELAND,,0,193159702,shp-17-10,1,1
4737070,P1,2,INBOUND-DOWNTOWN,,1,192656407,shp-P1-09,1,1
12776010,74,4,INBOUND-EAST LIBERTY,,1,192689301,shp-74-02,1,1
4630070,60,2,OUTBOUND-MCKEESPORT TRANSPORTATION CENTER,,0,192476707,shp-60-02,1,1
12203070,6,2,INBOUND-DOWNTOWN,,1,193298607,shp-6-06,1,1
2053010,61A,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,192493901,shp-61A-52,1,1
1094080,G2,3,INBOUND-DOWNTOWN,,1,192889808,shp-G2-04,1,1
3258020,P16,1,OUTBOUND-PENN HILLS-LEECHBURG FLYER,,0,192613302,shp-P16-85,1,1
4924010,Y49,4,INBOUND-DOWNTOWN,,1,192503901,shp-Y49-08,1,1
773010,71B,4,OUTBOUND-HIGHLAND PARK,,0,192691401,shp-71B-51,1,1
4674080,2,3,OUTBOUND-ROSS PARK MALL-NORTH HILLS VILLAGE,,0,193286008,shp-2-51,1,1
2526020,G2,1,OUTBOUND-CARNEGIE,,0,192710002,shp-G2-53,1,1
9824020,93,1,INBOUND-GLEN HAZEL VIA GREENFIELD,,1,192449702,shp-93-11,1,1
12792070,44,2,OUTBOUND-ST CLAIR,,0,192733607,shp-44-16,1,1
6298070,82,2,INBOUND-DOWNTOWN,,1,192667507,shp-82-11,1,1
4746010,87,4,OUTBOUND-LAWRENCEVILLE SHOPPING CENTER,,0,192697501,shp-87-51,1,1
13061020,14,1,INBOUND-ALLEGHENY STATION,,1,193134802,shp-14-07,1,1
12422010,61C,4,OUTBOUND-HOMESTEAD VIA OAKLAND,,0,192499401,shp-61C-51,1,1
8911020,93,1,OUTBOUND-LAWRENCEVILLE SHOPPING CENTER,,0,192417602,shp-93-56,1,1
2089020,38,1,INBOUND-DOWNTOWN,,1,192718002,shp-38-01,1,1
5938020,P17,1,INBOUND-DOWNTOWN,,1,192647202,shp-P17-06,1,1
5965080,12,3,INBOUND-DOWNTOWN,,1,193290808,shp-12-01,1,1
9525020,82,1,INBOUND-DOWNTOWN,,1,192653102,shp-82-11,1,1
14147070,64,2,OUTBOUND-WATERFRONT,,0,192481607,shp-64-51,1,1
9121080,56,3,INBOUND-DOWNTOWN,,1,192773808,shp-56-13,1,1
1253010,88,4,INBOUND-DOWNTOWN,,1,192698101,shp-88-09,1,1
400080,61B,3,INBOUND-DOWNTOWN,,1,192792408,shp-61B-02,1,1
3808080,87,3,INBOUND-DOWNTOWN VIA STRIP DISTRICT,,1,192920408,shp-87-01,1,1
12504020,19L,1,INBOUND-DOWNTOWN,,1,193135702,shp-19L-09,1,1
2685020,1,1,INBOUND-DOWNTOWN,,1,193153702,shp-1-10,1,1
796070,44,2,INBOUND-DOWNTOWN,,1,192727907,shp-44-10,1,1
12937020,71A,1,OUTBOUND-HIGHLAND PARK,,0,192644202,shp-71A-53,1,1
10022010,27,4,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,192745701,shp-27-51,1,1
10710020,71D,1,OUTBOUND-WILKINSBURG STATION,,0,192648602,shp-71D-54,1,1
1372080,31,3,INBOUND-DOWNTOWN,,1,192882708,shp-31-01,1,1
9547010,91,4,INBOUND-DOWNTOWN VIA STRIP DISTRICT,,1,193267401,shp-91-23,1,1
10326080,Y46,3,OUTBOUND-ELIZABETH ,,0,192786408,shp-Y46-54,1,1
12326070,61A,2,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,192460307,shp-61A-52,1,1
13458020,26,1,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,192720302,shp-26-51,1,1
4806080,54,3,INBOUND-ALLEGHENY CENTER VIA POLISH HILL,,1,193294208,shp-54-01,1,1
6128070,83,2,INBOUND-DOWNTOWN,,1,192457107,shp-83-01,1,1
342080,Y49,3,INBOUND-DOWNTOWN,,1,192779408,shp-Y49-08,1,1
4868020,27,1,INBOUND-DOWNTOWN,,1,192704002,shp-27-01,1,1
7624010,61B,4,INBOUND-DOWNTOWN,,1,192490101,shp-61B-01,1,1
3633010,P1,4,INBOUND-DOWNTOWN,,1,192681801,shp-P1-09,1,1
2762080,15,3,INBOUND-DOWNTOWN,,1,193290208,shp-15-01,1,1
8510070,61D,2,OUTBOUND-WATERFRONT VIA SQUIRREL HILL,,0,192472407,shp-61D-51,1,1
9695080,Y49,3,OUTBOUND-CCAC SOUTH,,0,192782808,shp-Y49-51,1,1
13041020,P1,1,OUTBOUND-SWISSVALE,,0,192614502,shp-P1-08,1,1
443020,15,1,OUTBOUND-NORTH VIEW HEIGHTS - SUMMER HILL,,0,193165402,shp-15-51,1,1
916080,91,3,OUTBOUND-VA HOSPITAL-ASPINWALL,,0,193294008,shp-91-68,1,1
7399010,29,4,OUTBOUND-PITTSBURGH TECHNICAL COLLEGE,,0,192748801,shp-29-01,1,1
11750020,61A,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,192446302,shp-61A-52,1,1
12263020,61A,1,INBOUND-DOWNTOWN,,1,192448102,shp-61A-01,1,1
4769080,57,3,INBOUND-DOWNTOWN,,1,192777608,shp-57-01,1,1
1976070,31,2,INBOUND-DOWNTOWN,,1,192736907,shp-31-01,1,1
6579010,6,4,INBOUND-DOWNTOWN,,1,193268501,shp-6-06,1,1
1086080,16,3,INBOUND-DOWNTOWN,,1,193292408,shp-16-13,1,1
3018070,Y46,2,INBOUND-DOWNTOWN,,1,192455907,shp-Y46-11,1,1
5673020,61B,1,INBOUND-DOWNTOWN,,1,192423802,shp-61B-01,1,1
12071020,39,1,INBOUND-DOWNTOWN,,1,192707002,shp-39-10,1,1
8923070,61A,2,INBOUND-DOWNTOWN,,1,192474307,shp-61A-01,1,1
12031080,54,3,OUTBOUND-SOUTH HILLS JCT VIA PENN AVE,,0,193289808,shp-54-53,1,1
1950020,29,1,INBOUND-DOWNTOWN,,1,192720502,shp-29-09,1,1
11477020,61C,1,INBOUND-PITTSBURGH VIA OAKLAND,,1,192449502,shp-61C-01,1,1
2148020,16,1,OUTBOUND-AVALON LOOP,,0,193168402,shp-16-56,1,1
12650080,61A,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,192788408,shp-61A-52,1,1
1603070,14,2,OUTBOUND-AMBRIDGE,,0,193310307,shp-14-01,1,1
13343070,61C,2,INBOUND-PITTSBURGH VIA OAKLAND,,1,192458707,shp-61C-01,1,1
2245020,P1,1,INBOUND-DOWNTOWN,,1,192611202,shp-P1-09,1,1
8890020,71C,1,INBOUND-OAKLAND,,1,192619402,shp-71C-08,1,1
6256070,71B,2,INBOUND-DOWNTOWN,,1,192670107,shp-71B-02,1,1
12955070,71B,2,OUTBOUND-HIGHLAND PARK,,0,192671407,shp-71B-51,1,1
8618020,O5,1,OUTBOUND-NORTH PARK,,0,193135402,shp-O5-03,1,1
5581080,40,3,OUTBOUND-MOUNT WASHINGTON,,0,193288508,shp-40-55,1,1
5545020,29,1,OUTBOUND-PITTSBURGH TECHNICAL COLLEGE,,0,192711802,shp-29-01,1,1
9171070,41,2,INBOUND-DOWNTOWN,,1,192738707,shp-41-01,1,1
7917010,36,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,192749501,shp-36-51,1,1
4055080,71D,3,INBOUND-OAKLAND,,1,192918808,shp-71D-07,1,1
5116010,61D,4,OUTBOUND-WATERFRONT VIA SQUIRREL HILL,,0,192491701,shp-61D-51,1,1
6495070,91,2,OUTBOUND-VA HOSPITAL-ASPINWALL,,0,193315307,shp-91-68,1,1
9247020,1,1,OUTBOUND-TARENTUM,,0,193156102,shp-1-63,1,1
6024020,28X,1,INBOUND-DOWNTOWN,,1,192639002,shp-28X-01,1,1
7585020,71B,1,INBOUND-DOWNTOWN,,1,192643802,shp-71B-02,1,1
13459070,86,2,OUTBOUND-WILKINSBURG,,0,192677207,shp-86-56,1,1
4199080,91,3,INBOUND-DOWNTOWN VIA STRIP DISTRICT,,1,193283408,shp-91-23,1,1
13657010,89,4,INBOUND-EAST LIBERTY,,1,192698701,shp-89-06,1,1
2494070,71A,2,OUTBOUND-HIGHLAND PARK,,0,192673107,shp-71A-53,1,1
10867020,18,1,INBOUND-Allegheny Station,,1,193139902,shp-18-06,1,1
4964010,91,4,OUTBOUND-VA HOSPITAL-ASPINWALL,,0,193267401,shp-91-68,1,1
3093020,58,1,INBOUND-DOWNTOWN,,1,192653802,shp-58-01,1,1
2065070,82,2,INBOUND-DOWNTOWN,,1,192676007,shp-82-11,1,1
2664010,P1,4,OUTBOUND-SWISSVALE,,0,192681801,shp-P1-08,1,1
5135020,1,1,INBOUND-DOWNTOWN,,1,193131002,shp-1-10,1,1
11611020,P3,1,INBOUND-OAKLAND,,1,192613102,shp-P3-08,1,1
7141080,61B,3,OUTBOUND-BRADDOCK-SWISSVALE,,0,192787608,shp-61B-52,1,1
2969010,40,4,INBOUND-DOWNTOWN,,1,193265601,shp-40-07,1,1
12689010,40,4,INBOUND-DOWNTOWN,,1,193277201,shp-40-07,1,1
79020,4,1,INBOUND-DOWNTOWN,,1,193139602,shp-4-01,1,1
7647070,83,2,INBOUND-DOWNTOWN,,1,192457107,shp-83-01,1,1
10231070,17,2,INBOUND-Downtown,,1,193307007,shp-17-09,1,1
11504010,91,4,INBOUND-DOWNTOWN VIA STRIP DISTRICT,,1,193278601,shp-91-23,1,1
4785080,71C,3,INBOUND-OAKLAND,,1,192924108,shp-71C-08,1,1
11666020,48,1,INBOUND-DOWNTOWN,,1,192725302,shp-48-07,1,1
13218070,6,2,INBOUND-DOWNTOWN,,1,193298907,shp-6-06,1,1
4496010,Y46,4,OUTBOUND-ELIZABETH ,,0,192488501,shp-Y46-54,1,1
8088020,38,1,INBOUND-DOWNTOWN,,1,192709102,shp-38-01,1,1
1444070,59,2,OUTBOUND-NORTH VERSAILLES,,0,192462307,shp-59-51,1,1
9099080,51,3,INBOUND-DOWNTOWN,,1,192782908,shp-51-01,1,1
18010,8,4,OUTBOUND-WEST VIEW,,0,193271801,shp-8-62,1,1
4558080,61D,3,INBOUND-OAKLAND,,1,192793908,shp-61D-01,1,1
2584020,4,1,INBOUND-DOWNTOWN,,1,193139602,shp-4-01,1,1
6862070,51,2,INBOUND-DOWNTOWN,,1,192465007,shp-51-01,1,1
13149010,56,4,OUTBOUND-PENN STATE MCKEESPORT,,0,192495501,shp-56-01,1,1
1904080,87,3,INBOUND-DOWNTOWN VIA STRIP DISTRICT,,1,192926808,shp-87-01,1,1
8639010,61D,4,OUTBOUND-WATERFRONT VIA SQUIRREL HILL,,0,192501001,shp-61D-51,1,1
2418070,77,2,OUTBOUND-ALCOMA,,0,192657607,shp-77-72,1,1
8592020,61B,1,INBOUND-DOWNTOWN,,1,192447802,shp-61B-02,1,1
2213070,6,2,OUTBOUND-NORTHVIEW HEIGHTS,,0,193310807,shp-6-09,1,1
5829010,71C,4,OUTBOUND-WILKINSBURG STATION,,0,192687201,shp-71C-93,1,1
4819020,79,1,OUTBOUND-WILKINSBURG STATION,,0,192647202,shp-79-64,1,1
12919020,51,1,INBOUND-DOWNTOWN,,1,192426602,shp-51-02,1,1
175080,88,3,INBOUND-DOWNTOWN,,1,192918608,shp-88-09,1,1
5454020,58,1,OUTBOUND-OAKLAND,,0,192632102,shp-58-51,1,1
7874070,G2,2,OUTBOUND-CARNEGIE,,0,192739807,shp-G2-53,1,1
9383010,71A,4,OUTBOUND-HIGHLAND PARK,,0,192690701,shp-71A-53,1,1
3909070,64,2,OUTBOUND-WATERFRONT,,0,192457507,shp-64-51,1,1
11492070,74,2,INBOUND-EAST LIBERTY,,1,192674207,shp-74-02,1,1
2154070,44,2,INBOUND-DOWNTOWN,,1,192727807,shp-44-10,1,1
8971020,26,1,INBOUND-DOWNTOWN,,1,192720202,shp-26-01,1,1
13778020,93,1,INBOUND-GLEN HAZEL VIA GREENFIELD,,1,192417702,shp-93-11,1,1
8542070,51,2,INBOUND-DOWNTOWN,,1,192464607,shp-51-01,1,1
8567070,17,2,OUTBOUND-SHADELAND,,0,193296707,shp-17-10,1,1
9825070,48,2,INBOUND-DOWNTOWN,,1,192741407,shp-48-07,1,1
3137080,61A,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,192790808,shp-61A-52,1,1
5591020,71C,1,OUTBOUND-WILKINSBURG STATION,,0,192618302,shp-71C-93,1,1
8366020,87,1,INBOUND-DOWNTOWN VIA STRIP DISTRICT,,1,192655002,shp-87-01,1,1
8314020,61A,1,INBOUND-DOWNTOWN,,1,192424102,shp-61A-01,1,1
4814070,6,2,INBOUND-DOWNTOWN,,1,193299307,shp-6-06,1,1
1793080,14,3,OUTBOUND-AMBRIDGE,,0,193282608,shp-14-01,1,1
9320070,16,2,INBOUND-DOWNTOWN,,1,193312507,shp-16-13,1,1
13495020,61D,1,OUTBOUND-WATERFRONT VIA SQUIRREL HILL,,0,192430402,shp-61D-51,1,1
9617070,81,2,OUTBOUND-WHARTON SQUARE VIA OAKLAND,,0,192482007,shp-81-51,1,1
5495070,86,2,INBOUND-DOWNTOWN,,1,192677207,shp-86-08,1,1
11140020,17,1,INBOUND-Downtown,,1,193170202,shp-17-09,1,1
7160080,2,3,INBOUND-DOWNTOWN VIA MILLVALE,,1,193286308,shp-2-02,1,1
10473010,53,4,INBOUND-WATERFRONT,,1,192488401,shp-53-07,1,1
12111020,71B,1,OUTBOUND-HIGHLAND PARK,,0,192643902,shp-71B-51,1,1
8543080,89,3,INBOUND-EAST LIBERTY,,1,192921508,shp-89-06,1,1
7899080,71C,3,INBOUND-OAKLAND,,1,192914408,shp-71C-08,1,1
5675070,71D,2,INBOUND-OAKLAND,,1,192674107,shp-71D-07,1,1
9758070,71B,2,OUTBOUND-HIGHLAND PARK,,0,192670107,shp-71B-51,1,1
994080,28X,3,INBOUND-DOWNTOWN,,1,192908808,shp-28X-01,1,1
13538080,83,3,INBOUND-DOWNTOWN,,1,192779708,shp-83-01,1,1
1786020,41,1,INBOUND-DOWNTOWN,,1,192724402,shp-41-01,1,1
7122020,13,1,INBOUND-DOWNTOWN,,1,193164802,shp-13-15,1,1
7130020,82,1,OUTBOUND-LINCOLN,,0,192615402,shp-82-59,1,1
5623080,P1,3,OUTBOUND-SWISSVALE,,0,192923608,shp-P1-08,1,1
9875010,P1,4,INBOUND-DOWNTOWN,,1,192681901,shp-P1-09,1,1
6232070,81,2,OUTBOUND-WHARTON SQUARE VIA OAKLAND,,0,192480707,shp-81-51,1,1
9345070,75,2,INBOUND-SOUTH SIDE WORKS VIA OAKLAND,,1,192659207,shp-75-02,1,1
6844020,52L,1,INBOUND-DOWNTOWN,,1,192415202,shp-52L-08,1,1
5156010,77,4,INBOUND-DOWNTOWN,,1,192695401,shp-77-29,1,1
7869010,G2,4,INBOUND-DOWNTOWN,,1,192748601,shp-G2-04,1,1
10947070,54,2,INBOUND-ALLEGHENY CENTER VIA PENN AVE,,1,193296207,shp-54-03,1,1
5270020,43,1,OUTBOUND-BAILEY-ALLENTOWN,,0,192724602,shp-43-54,1,1
9702010,83,4,INBOUND-DOWNTOWN,,1,192504101,shp-83-01,1,1
2259070,28X,2,OUTBOUND-PITTSBURGH INTERNATIONAL AIRPORT,,0,192663907,shp-28X-51,1,1
5786070,71C,2,INBOUND-OAKLAND,,1,192671607,shp-71C-08,1,1
1272020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,192446802,shp-61B-51,1,1
11848070,58,2,OUTBOUND-OAKLAND,,0,192667307,shp-58-51,1,1
8740070,8,2,INBOUND-DOWNTOWN,,1,193305207,shp-8-08,1,1
11469020,6,1,INBOUND-DOWNTOWN,,1,193160502,shp-6-06,1,1
13939020,82,1,OUTBOUND-LINCOLN,,0,192618502,shp-82-59,1,1
4968020,48,1,INBOUND-DOWNTOWN,,1,192720902,shp-48-07,1,1
192020,64,1,OUTBOUND-WATERFRONT,,0,192445202,shp-64-51,1,1
6227070,17,2,OUTBOUND-SHADELAND,,0,193301807,shp-17-10,1,1
608020,75,1,INBOUND-SOUTH SIDE WORKS VIA OAKLAND,,1,192651302,shp-75-02,1,1
9453080,77,3,OUTBOUND-ALCOMA,,0,192925108,shp-77-72,1,1
2713020,Y46,1,INBOUND-DOWNTOWN,,1,192416602,shp-Y46-11,1,1
12593080,16,3,OUTBOUND-AVALON LOOP,,0,193288408,shp-16-56,1,1
